2008 Occupation and immigration status for Asian Alone by Asian groups, age 25-34, wgtd 2006-08 ACS, SSDAN/U-Mich
4
Asian,Gender,Immentry,Occup2
7,2,5,6
Chinese, Japanese, Filipino, Korean, Indian, Vietnamese, Other
Male,Female
Native, FB<1980, FB80-89, FB90-99, FB00-current
TopWC,OtherWC,Service,TopBC,OtherBC,Farm
29194,15229,3802,1706,2207,272,4212,1756,489,183,202,0,16707,11778,2663,2003,1838,0,25995,11364,7617,2920,2819,17,
27984,14673,2213,134,654,14,4156,1350,312,90,196,0,15836,10925,2760,20,545,0,29509,17006,6418,269,1092,0,
7877,6478,2387,2062,1446,198,543,180,38,145,0,0,918,454,184,161,51,0,2365,1459,468,64,346,0,
8649,6990,2245,114,181,0,708,388,129,24,0,0,1372,657,308,0,30,0,3720,3933,829,29,92,0,
21638,22512,8430,8017,5372,173,2105,2138,376,554,327,28,7944,9751,4297,2996,2509,79,8552,11630,5532,2995,3998,186,
22682,25968,6350,353,1393,50,2072,2191,617,51,43,0,9315,10221,3667,125,335,0,13367,17185,6831,381,1925,66,
10760,7822,2202,1327,1446,0,4133,2598,402,340,266,2,8671,6459,1736,1408,1140,0,7620,6539,1150,1345,599,32,
11570,9140,1789,302,188,0,6098,4676,889,269,275,0,8576,7915,2251,230,276,25,8676,6629,1998,104,188,0,
21702,10156,1421,1252,865,45,4641,1156,90,157,200,0,10205,6188,1604,1257,1273,0,54778,16413,2989,2952,5376,0,
18846,8307,1269,0,375,79,4086,1284,551,0,64,0,9331,7683,921,77,653,67,31566,17119,4197,77,2059,21,
6397,6812,2376,1829,1277,76,4221,2767,575,549,636,0,8918,6976,4954,2462,1659,141,7952,7460,9376,5528,7487,155,
8934,6744,3027,145,540,155,3770,3121,930,0,149,0,8280,6131,4218,346,540,51,7856,8624,13068,759,3959,0,
13628,15740,7722,11248,9196,120,2278,2586,961,1155,1279,23,7426,9772,3388,3960,9203,390,11436,8413,4698,2829,6374,177,
16177,26748,8498,679,1939,269,2921,3280,902,0,648,0,9677,14519,4785,697,3987,136,7337,10362,5991,320,4233,9
*****
