2008 Full-time, year-round workers, age 16+, Mississippi, wgtd 2006-08 ACS, SSDAN/U-Mich
4
RaceEth,Gender,AgeWork,Earn
7,2,6,6
NHWhite, Black, Asian, Hispanic, AmIndian, NHOther, NHMulti
Male,Female
16-24,25-34,35-44,45-54,55-64,65+
<25K,25-34K,35-49K,50-69K,70-99K,100K+
12824,6073,4121,769,121,53,15580,17064,19483,11657,4541,2175,10312,15214,22060,17442,10756,7551,10717,14641,19980,18734,11735,10506,7567,8222,11973,10403,7762,8494,3145,2055,1450,1204,1095,1733,
9209,2551,901,101,0,20,17092,13265,9389,4140,1398,386,16811,12373,12080,7640,3757,1777,19062,13350,14795,10098,3434,1574,12693,8941,8139,4525,1792,856,3570,1396,1287,939,370,53,
8304,2289,926,125,106,0,14714,8987,6515,2634,641,305,12243,8714,9052,4623,1213,1205,11987,8801,6933,3784,1185,1023,5352,4375,2674,1081,824,344,1256,380,358,83,102,42,
9822,1126,181,118,0,0,21441,7072,4087,1481,479,207,22743,8473,5311,2999,954,201,19061,6905,4077,2964,647,319,8265,1994,2008,869,247,149,685,245,153,113,0,0,
304,0,0,0,0,0,347,113,295,254,21,23,100,353,233,209,168,12,70,128,118,56,175,168,175,0,87,89,93,43,0,10,0,0,40,18,
121,59,54,0,0,0,100,139,299,167,0,27,411,359,140,89,63,81,470,366,130,26,0,75,133,30,143,42,6,30,121,0,0,0,0,0,
1512,581,596,0,0,0,2204,1385,401,117,133,59,1107,636,604,209,29,13,325,237,260,160,43,291,416,132,98,108,183,0,57,0,0,0,31,30,
942,12,32,0,0,0,715,758,507,91,7,0,605,130,69,90,0,28,355,87,254,227,0,40,397,0,0,63,23,38,39,0,0,0,40,0,
200,307,0,0,0,0,18,169,40,19,0,0,295,315,34,0,0,41,218,158,50,20,38,0,0,21,170,0,83,0,0,32,0,0,0,0,
63,103,0,0,0,0,118,127,19,0,0,0,270,65,22,47,0,0,163,145,27,0,0,57,101,0,171,39,0,0,27,0,0,0,0,0,
0,0,0,0,0,0,22,32,0,66,0,0,21,0,0,27,0,23,0,16,0,0,0,34,0,22,0,0,0,0,0,0,0,0,0,0,
0,16,0,0,0,0,38,32,0,0,0,0,0,0,0,0,0,0,113,47,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,
142,160,0,59,0,0,80,115,161,8,0,119,34,155,107,196,238,31,105,75,85,30,37,0,98,12,50,21,0,22,0,0,0,0,0,0,
134,57,0,0,0,0,113,53,12,0,0,0,270,132,21,0,0,0,274,115,78,69,0,0,118,41,0,0,0,0,0,0,16,0,0,0
*****
